video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption
uMZemdXHVXs,Grate and Garnish,Chicken Tandoori Kebab | నోరూరించే చికెన్ తందూరి కబాబ్ | పిల్లలు ఎంతో ఇష్టంగా తింటారు,"Chicken Tandoori Kebab | Easy Tandoori Kebab

Ingredients 
- Boneless chicken - 500gms
- Curd - 1cup
- Kasuri methi - 1tbsp
- Garam masala - 1tbsp
- Cumin powder - 1/2tsp
- Chilli powder - 1tbsp
- Coriender powder - 1tbsp
- turmeric - 1/2tsp
- Salt to taste
- oil - 4tbsp
- ginger garlic paste - 1 1/2tbsp
- Lemon juice - 2tbsp
- Coriander leaves

Subscribe and Get regular Updates

Write Your comments to: foodofflavours@gmail.com",,2021-06-20T07:27:54Z,103,25,0,7,PT3M38S,hd,false
L6rxEU_Empk,Grate and Garnish,Healthy Coconut Peanut Laddu Recipe । కొబ్బరి లడ్డూ| Easy snack,"Coconut Peanut and Sesame Laddu | కొబ్బరి లడ్డూ | Healthy protien Laddu

Ingredients
Sesame seeds - 1cup
Ground nut - 1cup
Grated coconut - 2cups
Jaggery - 2cups
Cardamom - 3pods
Ghee - 1/2tsp",,2021-06-18T08:55:58Z,73,21,0,6,PT3M9S,hd,false
vCuNv3dXads,Grate and Garnish,ఎంతో రుచికరమైన రొయ్యల బిరయ్యాని ।  Andhra Style Prawns Biryani,"ఆంద్ర రొయ్యల బిరయ్యాని । Andhra Style Prawns Biryani | Prawns Biryani

Ingredients:
Prawn 400g
Rice 500g
Water 4glasses
Turmeric 1/2 Tsp
Shahjeera 1 Tbsp
Mace 1
Cinnamon 2inch
Bayleaf 2
Marathi moggu 5
Clove 7pods
Coriander seeds 1 Tbsp
Kaskas 1 Tbsp
Cashew 1 Tbsp
Salt To taste 
Ginger garlic paste 2 Tbsp 
Gram masala 1 Tbsp 
Chilli Powder 2 Tbsp
Oil 2 Tbsp 
Ghee 2 Tsp 
Sliced Onion 3 
green chilli 4
Whole biryani masala 
mint leaves 
coriander Leaves",,2021-06-13T09:36:23Z,109,26,0,4,PT5M23S,hd,false
sgl174D4wsA,Grate and Garnish,Calcutta Style Aloo Tikki Chat | Evening snack Aloo Pattie Chat | ఇంటోౢనే ఈజీ గా చేసుకోవచ్చు,"Calcutta Style Aloo Tikki Chaat Recipe | Evening snack Aloo Pattie Chat
Chat Ingredients:
Green Peas soaked 1 Cup 
Aloo 2
Green cilli 2
Salt To taste 
Turmeric powder 1 Tsp 
Water 1cup
Oil 2 Tbsp 
Onion 3 small
Tomato 2 small
Red chilli powder 2 Tsp 
Coriander Powder 1 Tbsp 
Cumin powder 1/2 Tbsp 
Chat masala 1 tbsp 
Garam masala 1/2 tsp

Aloo Tikki Ingredients:

Wheat flour 1cup
chilli flakes 1/2 tsp
Salt to taste
Soda a pinch
Oil 1 tbsp
Green chilli 2
Water as Required
Booiled and Mashed Aloo 4
Turmeric 1/2 tsp
Coriender leaves
Mint leaves
Coriender powder 1/2 tbsp
Red chilli powder 1/2 Tbsp
Cumin powder 1/2 Tbsp

For topping 
Onion
Coriender leaves",,2021-06-12T09:39:03Z,107,26,0,7,PT7M23S,hd,false
nPQzBYuWGlU,Grate and Garnish,Andhra Style Fish Curry | Fish Curry Recipe | Chepala Pulusu,"Andhra Style Fish Curry | Chepala Pulusu | Fish Curry Recipe

Ingredients for Fish Curry

Fish - 1kg
Turmeric powder - 1tsp
Chilli powder - 2tsp
Salt to taste
Oil - 1/2cup
Onions - 2(grounded)
Green chilli - 4
Ladies finger - 5
Mustard seeds - 1/2 tsp
Cumin(jeera) - 1 tbsp
Grated Onion - 2 nos
Garlic - 10pods
Ginger - 1/2inch
Coriander seeds - 2tbsp
Tamarind pulp - 1cup
Curry leaves
Coriender leaves",,2021-06-06T05:29:44Z,140,29,0,12,PT3M35S,hd,false
fUfXMuUxj8g,Grate and Garnish,Palakova Recipe | Instant Kova Recipe | Simple & Quik Palakova Recipe,"Palkova Recipe | Instant Kova Recipe | Simple & Quick Palakova Recipe 

#Palakova #Sweetrecipe

Today we prepared a tasty and favourite recipe palkova/palakova/instant kova recipe with simple ingredients in 10 min.It is easy and quick kids favourite recipe.We made this instant kova with milk powder.

Ingredients:
Ghee 2 Tbsp 
Milk 1/2 Cup
Milk Powder 1/2 Cup
Sugar 1/2 Cup 
Dry Fruits For Garnishing",,2021-06-04T05:29:05Z,173,26,0,5,PT3M3S,hd,false
yinzvCYKV7c,Grate and Garnish,Cashew Drumstick Brinjal Curry | Andhra style recipe,"Cashew Drumstick Brinjal Curry Recipe | jeedipappu munnakaya brinjal curry with detailed photo and video recipe.
a unique tasty south indian curry recipe made with fresh drumstick in a spicy and creamy curry.
it is an ideal alternative to the drumstick based sambar recipe and can be easily shared with either rice or chapathi
or any types of bread.
drumstick curry recipe with step by step photo and video recipe.
south indian curry is generally multipurpose and are not dedicated to just roti or rice. this is mainly due
to the flexibility with the staple food as rice and roti are equally embraced across all the states. 
hence most of the vegetables are prepared in both sambar and curries variations and the drumstick is no exception to it.",,2021-05-31T09:17:06Z,164,33,0,7,PT5M2S,hd,false
rMS730DkHXU,Grate and Garnish,Paneer Pizza | Hot and Spicy Paneer Pizza | homemade Pizza with Paneer,"Paneer Pizza | Hot and Spicy Paneer | Homemade pizza with Paneer

Ingredients:
Dough
Water - ½ cup 
Sugar - ½ tsp 
Yeast - ¼ tsp
Butter - 1 ½ tbsp
chilli flakes - A pinchh
oregano - to taste
Maida - 1 ½ cup
Salt - 1 tsp
Oil - 1 tbsp
Butter - 3 tsp
Pizza Sauce - 2-3 tbsp
Cheese - ½ cup (Mozzarella)
Topping - onion, capsicum, panner, corn

Gmail - foodofflavours@gmail.com",,2021-05-28T11:11:37Z,191,33,0,8,PT5M2S,hd,false
DmVW0JQw3KM,Grate and Garnish,Tasty Chicken Dum Biryani | Restaurant Style Chicken Dum Biryani With Less Oil and Less Ghee,"Chicken Dum Biryani | Tasty Chicken Dum Biryani | Hotel Style Chicken Dum Biryani | Less Oil | Less Ghee 

.1kg chicken
.250gms curd
.1 tsp ginger garlic paste
.1/2 cup fried onions
.1/2 cup coriander chopped
.1/2 cup mint leaves
.2tsp ghee
.2tsp Oil
.1 lemon juice
.2 tsp red chili powder
.1 tsp garam masala 
.1/4 tsp Tumeric powder
.Salt

MIX WELL
Marinate for 2 hours.

Boil 2 liters of water
Add :
.4 green cardamom
.2-inch cinnamon
.5 - 6 cloves
.1tsp shah jeera
.1 tbsp ginger garlic paste
.3 bay leaf
.1 tbsp salt 
LET IT TO BOIL

Take Chicken in Kadai and keep on Low flame for 10mins.

Add :
.1kg (30mins soaked ) basmati rice.
.Cook on high flame up to 70% done.
.Then transfer to the other pan .
.Add some flavors then cover tight with atta, cook for 45 mins
.Done.",,2021-05-25T14:43:50Z,326,52,0,13,PT6M13S,hd,false
WL13N6fSWl0,Grate and Garnish,Crispy and Tasty Chicken Pakodi | Chicken Pakora | Spicy Chicken Pakodi,"Crispy and Tasty Chicken Pakodi

Ingredients for Chicken Pakodi:

•Chicken, small pieces with bones/boneless- 400gms

For Pakodi mix-
•Ginger garlic paste- 1 tsp
•Lemon juice- 2 tsp
•Salt- 1 tsp or to taste
•Red Chilli Powder- 2 tsp
•Garam Masala powder- 3/4 tsp
•Cumin powder- 1/2 tsp
•Chopped coriander leaves- 2 tbsp
•Chopped curry leaves- 2 tbsp
•Gram flour/ Besan - 3/4 cup
•Rice flour- 2 tbsp
•Oil- 1 tbsp
•Water- 4 tbsp

Oil for deep frying

Preparation:

•Take small pieces of chicken, wash it well and keep it to drain.
•Add all the items indicated for pakora mix to the chicken and mix well.
•Set aside for around 2 hrs. 

Process:
•Heat oil in a skillet or deep pan and when the oil is medium hot, add the chicken pieces so as not to crowd the pan. Turn them after around 2-3 mins on medium heat and then keep stirring them while frying for another 6-7 mins. Fry till they are uniformly browned.
•Remove the pieces onto a plate.
•Fry the balance chicken pieces and repeat the same process.",,2021-05-23T08:57:35Z,240,49,0,5,PT2M27S,hd,false
TRODGTudpfU,Grate and Garnish,Tasty Masala Egg Curry | Egg Curry,"Written recipe for Masala Egg Curry

Ingredients:
•Boiled eggs
•Oil 3tsp
•Turmeric 1/2 tsp
•whole spices
1. Cumin seeds(jeera) 1 tsp
2. Cloves 3-4 no’s.
3. Cinnamon 1 inch
4. Whole red chilli 1 no.
5. Cardamon 2-3 no’s.
•Onion 3-4 medium size(chopped)
•Ginger garlic paste 2tsp
•Tomato puree of 3-4 medium size tomatos
•Green chilli
•Powdered spices:
1. Turmeric powder 1/2 tsp
2.Coriander powder 1 tsp
3.Red chilli powder
•Salt to taste
•Hot water as required
•Garam masala 1tsp
•Kasuri methi 1tsp
•Fresh coriander

Methods
• Poke the boiled eggs with a toothpick.
• Set a pan on medium heat, add oil and turmeric powder, shallow fry the poked boiled eggs from all sides until the outer layer is crispy. Remove it on an plate.
• For the gravy preparation, set a pan on medium heat, add oil and whole spices and sauté it for minute.
• Add the onions and cook until light golden brown, add ginger garlic paste and sauté for about 1-2 minutes.
• Add tomato puree and green chillies, cook until oil separates, add powdered spices and mix well, cook for 2-3 minutes.
• Add salt to taste and add little hot water if the masala gets too dry, mix well and cook for 5-6 minutes.
• You can adjust the quantity of water depending on how thick or thin you want your masala gravy to be, continue to cook for 5-6 minutes while stirring. Check for seasoning.
• Add the fried eggs to the masala gravy and cook further for 3-4 minutes on medium flame.
• Add garam masala, kasuri methi and freshly chopped coriander leaves, mix well with light hands without damaging the eggs and cook for 2-3 minutes.
• Your egg masala curry is ready to be served, serve hot.",,2021-05-23T07:40:21Z,259,49,0,10,PT3M46S,hd,false
KLS56BS8EVE,Grate and Garnish,Simple and Tasty Masala Peanuts Recipe,"Peanut Masala recipe | masala groundnut with detailed photo and video recipe. Simple and tasty besan and chickpea flour coated masala groundnuts,served ideally as tea time snack or starter. Basically the recipe is a spicy masala peanuts which can be easily a favourite snack for kids and adults. It takes hardly few minutes to prepare and can be stored for weeks in an air tight container for later servings.",,2021-05-21T16:56:53Z,458,64,0,15,PT2M21S,hd,false
