video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption
h9hb0esrJow,Vicky Zhao [BEEAMP],Communication Bridges 🌉: Build Logic,"Just by adding these bridges into your conversation it will help people come with you instead of getting lost in the details not knowing where they are and where they're headed...

Get the 74 Communication Bridges that completely changed how I speak 👉 https://beeamp-be-amplified.kit.com/88904705bf",,2024-12-04T16:00:39Z,813,48,0,0,PT32S,hd,false
0B7Y9S_homs,Vicky Zhao [BEEAMP],Communication Bridges 🌉: Analyze,"People love analysis so you want to use bridges to point that out...

Get the 74 Communication Bridges that completely changed how I speak 👉 https://beeamp-be-amplified.kit.com/88904705bf",,2024-12-04T14:00:00Z,573,32,0,0,PT28S,hd,false
hFC9yNb7FTU,Vicky Zhao [BEEAMP],Communication Bridges 🌉: Find Insight,"Insight bridges are one of my favorites because they give people that 'aha' moment...

Get the 74 Communication Bridges that completely changed how I speak 👉 https://beeamp-be-amplified.kit.com/88904705bf",,2024-12-04T12:01:03Z,892,43,0,0,PT22S,hd,false
3bjfUpufmUQ,Vicky Zhao [BEEAMP],Communication Bridges 🌉: Emphasize Change,"Change bridges help you emphasize a change. Usually, we're having a meeting and having some sort of discussion because there is a change...

Get the 74 Communication Bridges that completely changed how I speak 👉 https://beeamp-be-amplified.kit.com/88904705bf",,2024-12-04T10:00:03Z,1095,71,0,0,PT49S,hd,false
ukTC0MFlxdo,Vicky Zhao [BEEAMP],Communication Bridges 🌉: Add Context,"Before you dive into any discussion you want to first get everyone onto the same page so you want to use context bridges like these...

Get the 74 Communication Bridges that completely changed how I speak 👉  https://beeamp-be-amplified.kit.com/88904705bf",,2024-12-04T08:01:01Z,941,59,0,0,PT31S,hd,true
Xv_aYCt-Vco,Vicky Zhao [BEEAMP],How I create McKinsey Visuals in SECONDS with AI,"Get the 5 frameworks that changed my life 👉 http://tinyurl.com/5FRAMEWORKS

This is my favourite AI tool that doesn't require much prompting: https://www.napkin.ai/

⚡️More Framework & Mental Models⚡️
» Systems Thinking: https://www.youtube.com/watch?v=VUXeQGsVbqU
» How to Think Fast Before You Speak: Framework Thinking https://youtu.be/lcyHC9HLTzc?si=vT_TksJcWXstpdhW
» Taking smart notes: https://youtu.be/5O46Rqh5zHE
» Charlie Munger's mental models: https://www.youtube.com/watch?v=ZZFbDrenepY
» Clear communication frameworks: https://youtu.be/pd36Jay0B_8
» Presentation frameworks: https://youtu.be/pd36Jay0B_8


⏱ TIME STAMPS ⏱
00:00 Get Visual from Text in Napkin AI
01:16 Basic Text Input
02:00 Visual Creation
04:40 Edit Your Visuals
6:34 Create Custom Visuals
8:50 Sketch Tool
10:00 Annotate
10:27 Easy Collaboration

⁣
🟡 FREE RESOURCE: Get the 74 Communication Bridges That Change How I Speak 👉 https://beeamp-be-amplified.kit.com/88904705bf",,2024-11-07T14:12:36Z,133714,4938,0,102,PT11M55S,hd,true
fS3ieTw9miw,Vicky Zhao [BEEAMP],Mastering Difficult Conversations: A Proven Framework,"Discover how to give critical feedback and have tough conversations that strengthen relationships. We explore a 4-step framework that starts with your feelings, helping you communicate effectively without defensiveness. Join us for practical tips that preserve integrity and foster growth! #DifficultConversations #FeedbackFramework #RelationshipBuilding #NonviolentCommunication #EffectiveCommunication #EmotionalIntelligence #PersonalGrowth #ProfessionalDevelopment #CommunicationSkills #ConstructiveFeedback",,2024-11-04T04:02:38Z,4114,179,0,6,PT2M45S,hd,false
uF696K9r-YE,Vicky Zhao [BEEAMP],How I'm Making My Work a Positive-Sum Game,"Get the 5 frameworks that changed my life 👉 http://tinyurl.com/5FRAMEWORKS

3 rules for my work philosophy. I'm old enough to know not to play other people's zero sum games when it comes to work. These are the 3 that, for me, cut through the bs and help me do what I love with people I get excited working with :) Check these 3 rules in the video! 

⚡️More Framework & Mental Models⚡️
» Systems Thinking: https://www.youtube.com/watch?v=VUXeQGsVbqU
» How to Think Fast Before You Speak: Framework Thinking https://youtu.be/lcyHC9HLTzc?si=vT_TksJcWXstpdhW
» Taking smart notes: https://youtu.be/5O46Rqh5zHE
» Charlie Munger's mental models: https://www.youtube.com/watch?v=ZZFbDrenepY
» Clear communication frameworks: https://youtu.be/pd36Jay0B_8
» How to speak more clearly like the 1%: https://youtu.be/2tw4ZQKK1Z0

⏱ TIME STAMPS ⏱
00:00 - How to calm your nerves when speaking?
01:09 - Rule 1
01:50 - Rule 2 
04:07 - Rule 3
04:32 - Invert, always invert
⁣
🟡 FREE RESOURCE: Get the 74 Communication Bridges That Change How I Speak 👉 https://beeamp-be-amplified.kit.com/88904705bf
⁣⁣⁣",,2024-11-02T13:45:03Z,5630,232,0,20,PT5M24S,hd,true
2tw4ZQKK1Z0,Vicky Zhao [BEEAMP],How to speak more clearly like the 1%,"Get the 5 frameworks that changed my life 👉 http://tinyurl.com/5FRAMEWORKS

How I became articulate with my speaking? Realizing I need to break the process down. Check out the simple 2 step process! 

⚡️More Framework & Mental Models⚡️
» Systems Thinking: https://www.youtube.com/watch?v=VUXeQGsVbqU
» How to Think Fast Before You Speak: Framework Thinking https://youtu.be/lcyHC9HLTzc?si=vT_TksJcWXstpdhW
» Taking smart notes: https://youtu.be/5O46Rqh5zHE
» Charlie Munger's mental models: https://www.youtube.com/watch?v=ZZFbDrenepY
» Clear communication frameworks: https://youtu.be/pd36Jay0B_8
» Presentation frameworks: https://youtu.be/pd36Jay0B_8


⏱ TIME STAMPS ⏱
00:00 Coherent and Clear Ideas
00:33 Unstructured Articulation
01:17 Write Down What's On Your Mind
04:00 Structured Articulation
04:25 The Pyramid Principle
04:46 The What, Why, and So What Structure
05:27 Gap Analysis
05:54 The Awareness Framework

⁣
🟡 FREE RESOURCE: Get the 74 Communication Bridges That Change How I Speak 👉 https://beeamp-be-amplified.kit.com/88904705bf",,2024-10-30T13:15:00Z,50102,2144,0,49,PT7M23S,hd,true
Tc5dCLE_GP0,Vicky Zhao [BEEAMP],Speak More Clearly: 8 Precise Steps,"Get the 74 Communication Bridges that completely changed how I speak 👉 https://beeamp-be-amplified.kit.com/88904705bf

If you ramble when people put you on the spot, trying using these 8 communication bridges to guide your thought with a logical flow! 

⚡️More Framework & Mental Models⚡️
» Systems Thinking: https://www.youtube.com/watch?v=VUXeQGsVbqU
» How to Think Fast Before You Speak: Framework Thinking https://youtu.be/lcyHC9HLTzc?si=vT_TksJcWXstpdhW
» Taking smart notes: https://youtu.be/5O46Rqh5zHE
» Charlie Munger's mental models: https://www.youtube.com/watch?v=ZZFbDrenepY
» Clear communication frameworks: https://youtu.be/pd36Jay0B_8
» Presentation frameworks: https://youtu.be/pd36Jay0B_8


⏱ TIME STAMPS ⏱
00:00 - Rambly? Use Communication Bridges
00:44 - Context Bridges
01:15 - Change Bridges
02:11 - Insight Bridges
02:38 - Analysis Bridges
03:04 - Logic Bridges
03:35 - Summary Bridges
04:03 - Refinement Bridges
04:38 - Action Bridges
⁣
🟡 Course: The 5 Minute Communication Framework for Knowledge Workers: https://tinyurl.com/YTcommsframework
⁣⁣⁣",,2024-10-26T13:15:02Z,10444,637,0,22,PT5M20S,hd,true
8NG1jKPgSes,Vicky Zhao [BEEAMP],linear vs iterative thinking - which one are you?,"How to stop rambling - 3 framework fixes 👉https://beeamp-be-amplified.ck.page/ramble

Learning how to think iteratively resolved my #1 issue: why doesn't this work for me?! Instead of wasting time looking for the next shining thing, thinking iteratively taught me to problem solve and spiral up! Check out how in the video! 

⚡️More Framework & Mental Models⚡️
» Systems Thinking: https://www.youtube.com/watch?v=VUXeQGsVbqU
» How to Think Fast Before You Speak: Framework Thinking https://youtu.be/lcyHC9HLTzc?si=vT_TksJcWXstpdhW
» Taking smart notes: https://youtu.be/5O46Rqh5zHE
» Charlie Munger's mental models: https://www.youtube.com/watch?v=ZZFbDrenepY
» Clear communication frameworks: https://youtu.be/pd36Jay0B_8
» Presentation frameworks: https://youtu.be/pd36Jay0B_8


⏱ TIME STAMPS ⏱
0:00 Are you a Linear Thinker or Iterative Thinker?
0:31 Linear Thinker
1:15 Iterative Thinker
1:54 Example: Eisenhower Matrix
5:54 Similar structure, different ways of thinking
7:25 The Power of Framework is in the logic of It
8:37 Addressing the Symptom VS. Knowing the Cause

⁣
🟡 Course: The 5 Minute Communication Framework for Knowledge Workers: https://tinyurl.com/YTcommsframework
⁣⁣⁣",,2024-10-16T13:45:00Z,7577,465,0,43,PT9M9S,hd,true
-UZh10y0B_Y,Vicky Zhao [BEEAMP],1 year since I left Google - what I learned about knowledge work,"How to stop rambling - 3 framework fixes 👉https://beeamp-be-amplified.ck.page/ramble

What is your value as a knowledge worker? If we are trading time for money, we're still working on the assembly line - as replaceable as the next person. But if we are trading ideas for money, we have a more specific skill that builds up as we grow!

⚡️More Framework & Mental Models⚡️
» Systems Thinking: https://www.youtube.com/watch?v=VUXeQGsVbqU
» How to Think Fast Before You Speak: Framework Thinking https://youtu.be/lcyHC9HLTzc?si=vT_TksJcWXstpdhW
» Taking smart notes: https://youtu.be/5O46Rqh5zHE
» Charlie Munger's mental models: https://www.youtube.com/watch?v=ZZFbDrenepY
» Clear communication frameworks: https://youtu.be/pd36Jay0B_8
» Presentation frameworks: https://youtu.be/pd36Jay0B_8


⏱ TIME STAMPS ⏱
00:00 An awkward question...
00:52 2 choices for knowledge workers: time vs ideas
01:09 Trade time for money
02:28 Trade ideas for money
4:02 Build a system that works for you, not against you


 » SUBSCRIBE: https://www.youtube.com/VickyBeeamp?s...

⁣
🟡 Course: The 5 Minute Communication Framework for Knowledge Workers: https://tinyurl.com/YTcommsframework
⁣⁣⁣",,2024-10-10T13:45:00Z,6357,366,0,31,PT4M41S,hd,true
cF7oHelI6FA,Vicky Zhao [BEEAMP],stop learning more vocabulary to sound smart - do this instead,"👀 Get the 5 frameworks that changed how I think and work: http://tinyurl.com/5FRAMEWORKS

Which words should I learn to be more articulate in my speaking? The answer is you have enough words! You need concepts to go deeper beyond the superficial decorative words that don't mean much! Check out how to think fast and talk smart with concepts in this video!

⚡️More Framework & Mental Models⚡️
» Systems Thinking: https://www.youtube.com/watch?v=VUXeQGsVbqU
» How to Think Fast Before You Speak: Framework Thinking https://youtu.be/lcyHC9HLTzc?si=vT_TksJcWXstpdhW
» Taking smart notes: https://youtu.be/5O46Rqh5zHE
» Charlie Munger's mental models: https://www.youtube.com/watch?v=ZZFbDrenepY
» Clear communication frameworks: https://youtu.be/pd36Jay0B_8
» How I became articulate with my speaking: https://youtu.be/2keDURo-1o8?si=1WO6KebmzU9HXqT-
⁣
🟡 Course: The 5 Minute Communication Framework for Knowledge Workers: https://tinyurl.com/YTcommsframework",,2024-09-26T14:45:05Z,5514,309,0,20,PT4M9S,hd,false
z2J7eYM-YIc,Vicky Zhao [BEEAMP],How to read HARD books with ChatGPT in 12 mins,"Free email templates that structure your thoughts with communication frameworks 👉 https://beeamp-be-amplified.ck.page/a61db9e398

How to maximize your reading with ChatGPT? Use these 5 types of prompts to have ChatGPT as your curiosity promoting reading buddy! 

⚡️More on Reading & AI⚡️
» How to become a bette reader in 9 mins: https://youtu.be/h94mIk949Vk
» How slow reading can upgrade your brain: https://youtu.be/lJmXMIhq_ek
» 5 ChatGPT hacks to upgrade your productivity: https://youtu.be/i16fXA4vsvc
» The Obsidian x AI plugin you need: https://youtu.be/d30jraaUmeY


⏱ TIME STAMPS ⏱
00:00 - 5 Use Cases for Reading with ChatGPT
01:21 - 1/ How to use ChatGPT to explain concepts
02:28 - 2/ Use ChatGPT to confirm your understanding
03:26 - 3/ Ask So What? to deepen your understanding
06:24 - 4/ Find relevant sources with ChatGPT
9:21 - 5/ Make Connections between ideas with ChatGPT

⁣
🟡 Course: The 5 Minute Communication Framework for Knowledge Workers: https://tinyurl.com/YTcommsframework
⁣⁣⁣",,2024-09-23T12:45:08Z,43017,1738,0,75,PT11M45S,hd,true
Oa2DU4Ocfqc,Vicky Zhao [BEEAMP],How to Give Critical Feedback with Non Violent Communication - Framework for Difficult Conversations,"👉 Join the 90 min Feedback Framework Workshop: https://thefeedbackframework.carrd.co/

Giving feedback can be awkward, but we can use non violent communication to take out the awkwardness in these difficult conversations at work. Check out how to use non-violent communication to structure your feedback. 

⚡️More Framework & Mental Models⚡️
» Systems Thinking: https://www.youtube.com/watch?v=VUXeQGsVbqU
» How to Think Fast Before You Speak: Framework Thinking https://youtu.be/lcyHC9HLTzc?si=vT_TksJcWXstpdhW
» Taking smart notes: https://youtu.be/5O46Rqh5zHE
» Charlie Munger's mental models: https://www.youtube.com/watch?v=ZZFbDrenepY
» Clear communication frameworks: https://youtu.be/pd36Jay0B_8
» Presentation frameworks: https://youtu.be/pd36Jay0B_8
» Radical Candor - A Googler's Feedback Framework: https://youtu.be/U_K-44J-blc

⁣
🟡 Course: The 5 Minute Communication Framework for Knowledge Workers: https://tinyurl.com/YTcommsframework",,2024-08-18T17:12:31Z,4243,197,0,9,PT2M59S,hd,true
wwR3ub-8wCE,Vicky Zhao [BEEAMP],The Secret to Giving Critical Feedback At Work - The Feedback Matrix,"👉 Join the 90 min Feedback Framework Workshop: https://thefeedbackframework.carrd.co/

When giving feedback at work, it's not enough to just share radical candor. The feedback has to be tailored to how growth oriented and self aware the feedback receive is. Check out The Feedback Fit Matrix for how to tailor your feedback. 

⚡️More Framework & Mental Models⚡️
» Systems Thinking: https://www.youtube.com/watch?v=VUXeQGsVbqU
» How to Think Fast Before You Speak: Framework Thinking https://youtu.be/lcyHC9HLTzc?si=vT_TksJcWXstpdhW
» Taking smart notes: https://youtu.be/5O46Rqh5zHE
» Charlie Munger's mental models: https://www.youtube.com/watch?v=ZZFbDrenepY
» Clear communication frameworks: https://youtu.be/pd36Jay0B_8
» Presentation frameworks: https://youtu.be/pd36Jay0B_8
» Radical Candor - A Googler's Feedback Framework: https://youtu.be/U_K-44J-blc

⏱ TIME STAMPS ⏱
00:00 - The Feedback Fit Matrix
01:16 - Feedback for the Ambitious Achiever
01:50 - Feedback for the Unaware Improver
03:01 - Feedback for the Unmotivated
03:41 - Self-Determination Theory
06:51 - Feedback for the Quiet Quitter
09:35 - Second-Order Thinking

⁣
🟡 Course: The 5 Minute Communication Framework for Knowledge Workers: https://tinyurl.com/YTcommsframework","['giving feedback', 'constructive feedback', 'giving feedback effectively', 'giving feedback to employees', 'giving feedback at work']",2024-08-13T11:04:00Z,3447,122,0,17,PT10M43S,hd,true
